GENERATIONS,MAX,AVR,MEDIAN,DIVERSITY
803,14124,13921.77,14124,99.83
804,14124,13966.71,14124,99.65
805,14124,13947.45,14124,99.87
806,14124,14037.33,14124,99.79
807,14124,14095.11,14124,99.75
808,14124,14018.07,14124,99.81
809,14124,13973.13,14124,99.67
810,14124,14088.69,14124,99.81
811,14124,13957.08,14124,99.93
812,14124,14002.02,14124,99.85
813,14124,13998.81,14124,99.83
814,14124,14059.8,14124,99.81
815,14124,14021.28,14124,99.65
816,14124,14043.75,14124,99.85
817,14124,14014.86,14124,99.89
818,14124,14040.54,14124,99.85
819,14124,14066.22,14124,99.83
820,14124,13979.55,14124,99.83
821,14124,13860.78,14124,99.85
822,14124,13985.97,14124,99.71
823,14124,13880.04,14124,99.77
824,14124,14056.59,14124,99.89
825,14124,13880.04,14124,99.83
826,14124,13963.5,14124,99.83
827,14124,14018.07,14124,99.87
828,14124,14014.86,14124,99.87
829,14124,13985.97,14124,99.85
830,14124,13854.36,14124,99.85
831,14124,13969.92,14124,99.71
832,14124,14040.54,14124,99.75
833,14124,14117.58,14124,99.81
834,14124,13963.5,14124,99.55
835,14124,14043.75,14124,99.85
836,14124,13918.56,14124,99.79
837,14124,14005.23,14124,99.85
838,14124,13857.57,14124,99.71
839,14124,14059.8,14124,99.73
840,14124,13979.55,14124,99.63
841,14124,13902.51,14124,99.79
842,14124,14124.0,14124,99.65
843,14124,13924.98,14124,99.85
844,14124,14040.54,14124,99.69
845,14124,13979.55,14124,99.79
846,14124,14034.12,14124,99.69
847,14124,14046.96,14124,99.69
848,14124,13963.5,14124,99.91
849,14124,14002.02,14124,99.71
850,14124,14002.02,14124,99.67
851,14124,13941.03,14124,99.85
852,14124,13989.18,14124,99.87
853,14124,13998.81,14124,99.75
854,14124,13902.51,14124,99.81
855,14124,13844.73,14124,99.79
856,14124,14085.48,14124,99.91
857,14124,14056.59,14124,99.87
858,14124,14043.75,14124,99.79
859,14124,13973.13,14124,99.83
860,14124,13998.81,14124,99.87
861,14124,14059.8,14124,99.75
862,14124,13982.76,14124,99.85
863,14124,14021.28,14124,99.63
864,14124,13979.55,14124,99.77
865,14124,14046.96,14124,99.65
866,14124,13969.92,14124,99.49
867,14124,14053.38,14124,99.69
868,14124,14101.53,14124,99.69
869,14124,14040.54,14124,99.63
870,14124,14050.17,14124,99.69
871,14124,14014.86,14124,99.93
872,14124,14037.33,14124,99.85
873,14124,14034.12,14124,99.79
874,14124,14079.06,14124,99.83
875,14124,14018.07,14124,99.93
876,14124,14104.74,14124,99.83
877,14124,13960.29,14124,99.91
878,14124,14018.07,14124,99.95
879,14124,13937.82,14124,99.93
880,14124,14040.54,14124,99.95
881,14124,14050.17,14124,99.85
882,14124,14088.69,14124,99.93
883,14124,14091.9,14124,99.93
884,14124,14072.64,14124,99.87
885,14124,14053.38,14124,99.81
886,14124,14027.7,14124,99.87
887,14124,13937.82,14124,99.89
888,14124,14008.44,14124,99.91
889,14124,14021.28,14124,99.87
890,14124,13989.18,14124,99.89
891,14124,14037.33,14124,99.93
892,14124,14082.27,14124,99.93
893,14124,13973.13,14124,99.91
894,14124,14024.49,14124,99.91
895,14124,14018.07,14124,99.89
896,14124,14008.44,14124,99.93
897,14124,13982.76,14124,99.85
898,14124,14043.75,14124,99.93
899,14124,13982.76,14124,99.87
900,14124,14072.64,14124,99.87
901,14124,13934.61,14124,99.89
902,14124,14027.7,14124,99.87
903,14124,13969.92,14124,99.79
904,14124,13963.5,14124,99.89
905,14124,14030.91,14124,99.89
906,14124,14011.65,14124,99.83
907,14124,14050.17,14124,99.93
908,14124,14050.17,14124,99.89
909,14124,14082.27,14124,99.81
910,14124,14059.8,14124,99.87
911,14124,14018.07,14124,99.83
912,14124,13973.13,14124,99.63
913,14124,13912.14,14124,99.77
914,14124,13969.92,14124,99.85
915,14124,14011.65,14124,99.83
916,14124,14059.8,14124,99.79
917,14124,14053.38,14124,99.81
918,14124,13998.81,14124,99.93
919,14124,14053.38,14124,99.73
920,14124,14063.01,14124,99.65
921,14124,14095.11,14124,99.89
922,14124,14040.54,14124,99.89
923,14124,14095.11,14124,99.83
924,14124,13982.76,14124,99.91
925,14124,14082.27,14124,99.83
926,14124,13989.18,14124,99.87
927,14124,14059.8,14124,99.75
928,14124,13992.39,14124,99.71
929,14124,14011.65,14124,99.89
930,14124,13963.5,14124,99.83
931,14124,13985.97,14124,99.73
932,14124,13982.76,14124,99.81
933,14124,14085.48,14124,99.79
934,14124,14079.06,14124,99.67
935,14124,14107.95,14124,99.81
936,14124,14046.96,14124,99.65
937,14124,14040.54,14124,99.51
938,14124,14079.06,14124,99.45
939,14124,13928.19,14124,99.55
940,14124,14027.7,14124,99.57
941,14124,14014.86,14124,99.63
942,14124,13921.77,14124,99.57
943,14124,14021.28,14124,99.67
944,14124,13979.55,14124,99.63
945,14124,14002.02,14124,99.51
946,14124,14056.59,14124,99.15
947,14124,13876.83,14124,99.41
948,14124,14021.28,14124,99.43
949,14124,13822.26,14124,99.23
950,14124,13873.62,14124,99.55
951,14124,13995.6,14124,99.35
952,14124,14079.06,14124,99.39
953,14124,13944.24,14124,99.63
954,14124,13992.39,14124,99.71
955,14124,13963.5,14124,99.57
956,14124,13950.66,14124,99.61
957,14124,13976.34,14124,99.53
958,14124,14008.44,14124,99.53
959,14124,13886.46,14124,99.35
960,14124,13957.08,14124,99.39
961,14124,13896.09,14124,99.49
962,14124,14037.33,14124,99.15
963,14124,13915.35,14124,99.49
964,14124,13876.83,14124,99.59
965,14124,13963.5,14124,99.45
966,14124,13979.55,14124,99.43
967,14124,14024.49,14124,99.69
968,14124,14005.23,14124,99.67
969,14124,14008.44,14124,99.85
970,14124,13928.19,14124,99.79
971,14124,14008.44,14124,99.81
972,14124,14053.38,14124,99.81
973,14124,14037.33,14124,99.73
974,14124,14014.86,14124,99.87
975,14124,14011.65,14124,99.91
976,14124,14005.23,14124,99.81
977,14124,14043.75,14124,99.83
978,14124,14050.17,14124,99.79
979,14124,13924.98,14124,99.89
980,14124,14030.91,14124,99.73
981,14124,14024.49,14124,99.91
982,14124,14050.17,14124,99.93
983,14124,13976.34,14124,99.89
984,14124,14011.65,14124,99.75
985,14124,13941.03,14124,99.91
986,14124,14069.43,14124,99.89
987,14124,14091.9,14124,99.95
988,14124,13908.93,14124,99.89
989,14124,14040.54,14124,99.89
990,14124,13998.81,14124,99.93
991,14124,13982.76,14124,99.89
992,14124,14024.49,14124,99.91
993,14124,14040.54,14124,99.93
994,14124,14088.69,14124,99.85
995,14124,14021.28,14124,99.87
996,14124,13905.72,14124,99.95
997,14124,14063.01,14124,99.79
998,14124,14059.8,14124,99.85
999,14124,14072.64,14124,99.91
1000,14124,14024.49,14124,99.81
1001,14124,13976.34,14124,99.93
1002,14124,13976.34,14124,99.91
1003,14124,13960.29,14124,99.87
1004,14124,14040.54,14124,99.77
1005,14124,14030.91,14124,99.73
1006,14124,14085.48,14124,99.77
1007,14124,14027.7,14124,99.89
1008,14124,13979.55,14124,99.81
1009,14124,14059.8,14124,99.87
1010,14124,14056.59,14124,99.81
1011,14124,13947.45,14124,99.89
1012,14124,14059.8,14124,99.77
1013,14124,14063.01,14124,99.69
1014,14124,13957.08,14124,99.85
1015,14124,13985.97,14124,99.83
1016,14124,13825.47,14124,99.85
1017,14124,14072.64,14124,99.77
1018,14124,14014.86,14124,99.79
1019,14124,13844.73,14124,99.91
1020,14124,14066.22,14124,99.79
1021,14124,13995.6,14124,99.71
1022,14124,13950.66,14124,99.79
1023,14124,14021.28,14124,99.77
1024,14124,13998.81,14124,99.71
1025,14124,14075.85,14124,99.67
1026,14124,13960.29,14124,99.75
1027,14124,14014.86,14124,99.67
1028,14124,13969.92,14124,99.63
1029,14124,14046.96,14124,99.89
1030,14124,14063.01,14124,99.69
1031,14124,14024.49,14124,99.91
1032,14124,14027.7,14124,99.93
1033,14124,14053.38,14124,99.85
1034,14124,13963.5,14124,99.97
1035,14124,14037.33,14124,99.75
1036,14124,13982.76,14124,99.85
1037,14124,14005.23,14124,99.93
1038,14124,13989.18,14124,99.97
1039,14124,14014.86,14124,99.85
1040,14124,14082.27,14124,99.83
1041,14124,13953.87,14124,99.85
1042,14124,14069.43,14124,99.91
1043,14124,13880.04,14124,99.85
1044,14124,14088.69,14124,99.85
1045,14124,14030.91,14124,99.87
1046,14124,14034.12,14124,99.79
1047,14124,13979.55,14124,99.89
1048,14124,13889.67,14124,99.91
1049,14124,13937.82,14124,99.83
1050,14124,13908.93,14124,99.89
1051,14124,13931.4,14124,99.87
1052,14124,13953.87,14124,99.89
1053,14124,13889.67,14124,99.83
1054,14124,14030.91,14124,99.83
1055,14124,13969.92,14124,99.95
1056,14124,13908.93,14124,99.89
1057,14124,13976.34,14124,99.91
1058,14124,14037.33,14124,99.95
1059,14124,13957.08,14124,99.89
1060,14124,13937.82,14124,99.91
1061,14124,13982.76,14124,99.91
1062,14124,14014.86,14124,99.95
1063,14124,14027.7,14124,99.87
1064,14124,14005.23,14124,99.83
1065,14124,14085.48,14124,99.85
1066,14124,14030.91,14124,99.81
1067,14124,14011.65,14124,99.89
1068,14124,14011.65,14124,99.87
1069,14124,14046.96,14124,99.77
1070,14124,14014.86,14124,99.87
1071,14124,13889.67,14124,99.85
1072,14124,14059.8,14124,99.85
1073,14124,13889.67,14124,99.89
1074,14124,13976.34,14124,99.91
1075,14124,14037.33,14124,99.89
1076,14124,14072.64,14124,99.91
1077,14124,14079.06,14124,99.93
1078,14124,13973.13,14124,99.91
1079,14124,13998.81,14124,99.83
1080,14124,14101.53,14124,99.93
1081,14124,14063.01,14124,99.95
1082,14124,14050.17,14124,99.93
1083,14124,14046.96,14124,99.75
1084,14124,13979.55,14124,99.93
1085,14124,13870.41,14124,99.97
1086,14124,14002.02,14124,99.89
1087,14124,14066.22,14124,99.91
1088,14124,14095.11,14124,99.93
1089,14124,14037.33,14124,99.93
1090,14124,14088.69,14124,99.95
1091,14124,14024.49,14124,99.95
1092,14124,14069.43,14124,100.0
1093,14124,14056.59,14124,99.95
1094,14124,13966.71,14124,99.91
1095,14124,14021.28,14124,99.83
1096,14124,14075.85,14124,99.93
1097,14124,14072.64,14124,99.89
1098,14124,13953.87,14124,99.85
1099,14124,14069.43,14124,99.91
1100,14124,14046.96,14124,99.91
1101,14124,14037.33,14124,99.87
1102,14124,14046.96,14124,99.81
1103,14124,13957.08,14124,99.95
1104,14124,14046.96,14124,99.95
1105,14124,14046.96,14124,99.95
1106,14124,14107.95,14124,99.93
1107,14124,14040.54,14124,99.87
1108,14124,14037.33,14124,99.85
1109,14124,14024.49,14124,99.95
1110,14124,14059.8,14124,99.93
1111,14124,14069.43,14124,99.95
1112,14124,13979.55,14124,99.91
1113,14124,13944.24,14124,99.95
1114,14124,14053.38,14124,99.95
1115,14124,14011.65,14124,99.89
1116,14124,13982.76,14124,99.93
1117,14124,14014.86,14124,99.93
1118,14124,14046.96,14124,99.93
1119,14124,14104.74,14124,99.97
1120,14124,14063.01,14124,99.95
1121,14124,13979.55,14124,99.95
1122,14124,14046.96,14124,99.93
1123,14124,14050.17,14124,99.95
1124,14124,14040.54,14124,99.83
1125,14124,13982.76,14124,99.81
1126,14124,14066.22,14124,99.89
1127,14124,14037.33,14124,99.91
1128,14124,14037.33,14124,99.97
1129,14124,14043.75,14124,99.93
1130,14124,14063.01,14124,99.91
1131,14124,14117.58,14124,99.97
1132,14124,13918.56,14124,99.93
1133,14124,14034.12,14124,99.93
1134,14124,13973.13,14124,99.93
1135,14124,14098.32,14124,99.93
1136,14124,14011.65,14124,99.83
1137,14124,14024.49,14124,99.83
1138,14124,13854.36,14124,99.95
1139,14124,14050.17,14124,99.95
1140,14124,14043.75,14124,99.87
1141,14124,14056.59,14124,99.91
1142,14124,14046.96,14124,99.91
1143,14124,14002.02,14124,99.87
1144,14124,14101.53,14124,99.83
1145,14124,14024.49,14124,99.89
1146,14124,14037.33,14124,99.93
1147,14124,13953.87,14124,99.95
1148,14124,14059.8,14124,99.85
1149,14124,13973.13,14124,99.85
1150,14124,14014.86,14124,99.89
1151,14124,13937.82,14124,99.91
1152,14124,14011.65,14124,99.87
1153,14124,13889.67,14124,99.87
1154,14124,13905.72,14124,99.75
1155,14124,13892.88,14124,99.71
1156,14124,14046.96,14124,99.87
1157,14124,14037.33,14124,99.93
1158,14124,13982.76,14124,99.93
1159,14124,14063.01,14124,99.91
1160,14124,14005.23,14124,99.91
1161,14124,13880.04,14124,99.81
1162,14124,14075.85,14124,99.85
1163,14124,14075.85,14124,99.91
1164,14124,13973.13,14124,99.83
1165,14124,14124.0,14124,99.93
1166,14124,14011.65,14124,99.95
1167,14124,14053.38,14124,99.81
1168,14124,14021.28,14124,99.85
1169,14124,14066.22,14124,99.91
1170,14124,13921.77,14124,99.83
1171,14124,14056.59,14124,99.79
1172,14124,13979.55,14124,99.85
1173,14124,14069.43,14124,99.89
1174,14124,14075.85,14124,99.95
1175,14124,14043.75,14124,99.81
1176,14124,14014.86,14124,99.85
1177,14124,14072.64,14124,99.87
1178,14124,14027.7,14124,99.91
1179,14124,14072.64,14124,99.85
1180,14124,14053.38,14124,99.85
1181,14124,14056.59,14124,99.83
1182,14124,14034.12,14124,99.81
1183,14124,13995.6,14124,99.77
1184,14124,13957.08,14124,99.91
1185,14124,14066.22,14124,99.85
1186,14124,14002.02,14124,99.75
1187,14124,14053.38,14124,99.71
1188,14124,14014.86,14124,99.73
1189,14124,14040.54,14124,99.89
1190,14124,14037.33,14124,99.79
1191,14124,14011.65,14124,99.77
1192,14124,14034.12,14124,99.77
1193,14124,13963.5,14124,99.69
1194,14124,14014.86,14124,99.79
1195,14124,13886.46,14124,99.85
1196,14124,14075.85,14124,99.81
1197,14124,14034.12,14124,99.87
1198,14124,14075.85,14124,99.83
1199,14124,13963.5,14124,99.85
1200,14124,13992.39,14124,99.85
1201,14124,14040.54,14124,99.93
1202,14124,14079.06,14124,99.91
1203,14124,13941.03,14124,99.95
1204,14124,13953.87,14124,99.93
1205,14124,14046.96,14124,99.91
1206,14124,13982.76,14124,99.97
1207,14124,14008.44,14124,99.89
1208,14124,14085.48,14124,99.85
1209,14124,13976.34,14124,99.93
1210,14124,14008.44,14124,99.97
1211,14124,14066.22,14124,99.93
1212,14124,13883.25,14124,99.87
1213,14124,13982.76,14124,99.91
1214,14124,14098.32,14124,99.93
1215,14124,14046.96,14124,99.95
1216,14124,14066.22,14124,99.91
1217,14124,14059.8,14124,99.91
1218,14124,14040.54,14124,99.83
1219,14124,14008.44,14124,99.91
1220,14124,13867.2,14124,99.97
1221,14124,13928.19,14124,100.0
1222,14124,13953.87,14124,99.93
1223,14124,13950.66,14124,99.87
1224,14124,14014.86,14124,99.87
1225,14124,14030.91,14124,99.95
1226,14124,13989.18,14124,99.91
1227,14124,14075.85,14124,99.89
1228,14124,14088.69,14124,99.97
1229,14124,14008.44,14124,99.97
1230,14124,14037.33,14124,99.95
1231,14124,13979.55,14124,99.89
1232,14124,13928.19,14124,99.91
1233,14124,14056.59,14124,100.0
1234,14124,13969.92,14124,99.97
1235,14124,14002.02,14124,99.93
1236,14124,14014.86,14124,99.87
1237,14124,13998.81,14124,99.97
1238,14124,14021.28,14124,99.95
1239,14124,14037.33,14124,99.93
1240,14124,14063.01,14124,99.97
1241,14124,13883.25,14124,99.97
1242,14124,13953.87,14124,99.97
1243,14124,13924.98,14124,99.93
1244,14124,14053.38,14124,99.97
1245,14124,14043.75,14124,99.95
1246,14124,14072.64,14124,99.97
1247,14124,13941.03,14124,100.0
1248,14124,13889.67,14124,99.93
1249,14124,14066.22,14124,100.0
1250,14124,13944.24,14124,100.0
1251,14124,14056.59,14124,100.0
1252,14124,14002.02,14124,99.97
1253,14124,14050.17,14124,99.97
1254,14124,14014.86,14124,99.95
1255,14124,14063.01,14124,99.97
1256,14124,13957.08,14124,100.0
1257,14124,13989.18,14124,99.93
1258,14124,13989.18,14124,100.0
1259,14124,13960.29,14124,99.95
1260,14124,13957.08,14124,99.97
1261,14124,14056.59,14124,99.95
1262,14124,14046.96,14124,99.97
1263,14124,14101.53,14124,99.91
1264,14124,13969.92,14124,100.0
1265,14124,14082.27,14124,99.93
1266,14124,14075.85,14124,99.97
1267,14124,13973.13,14124,100.0
1268,14124,14082.27,14124,99.95
1269,14124,14075.85,14124,99.91
1270,14124,13989.18,14124,99.97
1271,14124,13963.5,14124,99.97
1272,14124,13973.13,14124,99.97
1273,14124,13941.03,14124,99.89
1274,14124,14014.86,14124,99.93
1275,14124,13934.61,14124,100.0
1276,14124,13982.76,14124,99.93
1277,14124,14063.01,14124,99.93
1278,14124,14059.8,14124,99.95
1279,14124,13960.29,14124,99.89
1280,14124,14066.22,14124,99.91
1281,14124,14014.86,14124,100.0
1282,14124,14027.7,14124,99.93
1283,14124,14056.59,14124,99.95
1284,14124,13969.92,14124,99.95
1285,14124,14056.59,14124,99.95
1286,14124,13921.77,14124,99.97
1287,14124,13957.08,14124,99.97
1288,14124,14059.8,14124,99.97
1289,14124,13870.41,14124,100.0
1290,14124,14037.33,14124,99.95
1291,14124,13976.34,14124,99.97
1292,14124,14037.33,14124,99.95
1293,14124,14066.22,14124,100.0
1294,14124,13899.3,14124,99.95
1295,14124,13982.76,14124,100.0
1296,14124,14056.59,14124,100.0
1297,14124,14040.54,14124,99.93
1298,14124,14024.49,14124,99.93
1299,14124,14034.12,14124,99.95
1300,14124,14008.44,14124,99.95
1301,14124,13870.41,14124,99.85
1302,14124,14018.07,14124,99.87
1303,14124,13998.81,14124,99.95
1304,14124,13998.81,14124,99.91
1305,14124,14098.32,14124,99.87
1306,14124,14014.86,14124,99.93
1307,14124,14050.17,14124,100.0
1308,14124,14021.28,14124,99.93
1309,14124,14002.02,14124,100.0
1310,14124,14034.12,14124,99.91
1311,14124,14008.44,14124,99.93
1312,14124,13944.24,14124,99.95
1313,14124,14027.7,14124,99.89
1314,14124,14005.23,14124,99.87
1315,14124,13998.81,14124,99.93
1316,14124,14037.33,14124,99.93
1317,14124,13838.31,14124,99.91
1318,14124,13931.4,14124,99.95
1319,14124,14005.23,14124,99.87
1320,14124,14024.49,14124,99.89
1321,14124,13998.81,14124,99.85
1322,14124,14069.43,14124,99.93
1323,14124,13985.97,14124,99.83
1324,14124,14063.01,14124,99.91
1325,14124,14043.75,14124,99.93
1326,14124,14088.69,14124,99.93
1327,14124,14075.85,14124,99.91
1328,14124,14002.02,14124,99.95
1329,14124,14008.44,14124,99.95
1330,14124,13995.6,14124,99.95
1331,14124,13963.5,14124,99.93
1332,14124,13966.71,14124,99.93
1333,14124,13944.24,14124,99.81
1334,14124,13880.04,14124,99.97
1335,14124,13985.97,14124,99.93
1336,14124,14034.12,14124,99.83
1337,14124,13969.92,14124,99.87
1338,14124,14014.86,14124,99.73
1339,14124,14046.96,14124,99.91
1340,14124,13985.97,14124,99.93
1341,14124,13985.97,14124,99.87
1342,14124,13902.51,14124,99.93
1343,14124,14091.9,14124,99.83
1344,14124,14088.69,14124,99.85
1345,14124,14059.8,14124,99.93
1346,14124,14107.95,14124,99.89
1347,14124,14014.86,14124,99.91
1348,14124,14030.91,14124,99.87
1349,14124,14046.96,14124,99.93
1350,14124,14050.17,14124,99.89
1351,14124,14082.27,14124,99.93
1352,14124,14066.22,14124,99.87
1353,14124,13976.34,14124,99.93
1354,14124,14018.07,14124,99.97
1355,14124,14008.44,14124,99.89
1356,14124,14037.33,14124,99.91
1357,14124,14063.01,14124,99.91
1358,14124,13960.29,14124,99.93
1359,14124,14011.65,14124,99.95
1360,14124,13973.13,14124,99.91
1361,14124,14037.33,14124,99.87
1362,14124,14043.75,14124,99.87
1363,14124,14011.65,14124,99.83
1364,14124,14040.54,14124,99.89
1365,14124,14024.49,14124,99.93
1366,14124,13924.98,14124,99.97
1367,14124,14024.49,14124,99.91
1368,14124,14050.17,14124,99.91
1369,14124,14059.8,14124,99.97
1370,14124,14014.86,14124,99.93
1371,14124,14091.9,14124,99.87
1372,14124,14011.65,14124,99.91
1373,14124,14034.12,14124,99.91
1374,14124,14059.8,14124,99.91
1375,14124,14014.86,14124,99.93
1376,14124,14056.59,14124,99.89
1377,14124,13918.56,14124,99.93
1378,14124,13973.13,14124,99.85
1379,14124,13902.51,14124,99.85
1380,14124,13985.97,14124,99.89
1381,14124,14037.33,14124,99.91
1382,14124,13985.97,14124,99.89
1383,14124,13899.3,14124,99.97
1384,14124,13982.76,14124,99.93
1385,14124,13979.55,14124,100.0
1386,14124,13889.67,14124,99.89
1387,14124,13957.08,14124,99.97
1388,14124,13995.6,14124,99.97
1389,14124,14059.8,14124,99.95
1390,14124,14069.43,14124,99.95
1391,14124,14024.49,14124,99.89
1392,14124,14075.85,14124,99.95
1393,14124,14030.91,14124,99.95
1394,14124,14056.59,14124,99.93
1395,14124,14011.65,14124,99.87
1396,14124,14008.44,14124,99.97
1397,14124,14075.85,14124,99.91
1398,14124,14043.75,14124,99.89
1399,14124,13953.87,14124,99.93
1400,14124,14040.54,14124,99.95
1401,14124,13966.71,14124,99.97
1402,14124,13918.56,14124,99.97
1403,14124,14008.44,14124,99.93
1404,14124,13950.66,14124,99.95
1405,14124,14043.75,14124,99.87
1406,14124,14104.74,14124,99.95
1407,14124,14053.38,14124,99.95
1408,14124,13937.82,14124,99.93
1409,14124,13998.81,14124,99.85
1410,14124,13979.55,14124,99.93
1411,14124,14024.49,14124,99.93
1412,14124,14030.91,14124,99.95
1413,14124,14027.7,14124,99.95
1414,14124,13976.34,14124,99.93
1415,14124,14053.38,14124,99.97
1416,14124,13896.09,14124,99.91
1417,14124,13995.6,14124,99.95
1418,14124,13995.6,14124,99.89
1419,14124,13973.13,14124,99.93
1420,14124,13947.45,14124,100.0
1421,14124,14005.23,14124,100.0
1422,14124,13992.39,14124,100.0
1423,14124,13960.29,14124,99.97
1424,14124,13941.03,14124,100.0
1425,14124,14040.54,14124,99.89
1426,14124,13982.76,14124,99.97
1427,14124,14043.75,14124,99.95
1428,14124,14046.96,14124,99.95
1429,14124,14082.27,14124,99.93
1430,14124,14005.23,14124,99.91
1431,14124,14043.75,14124,99.85
1432,14124,13905.72,14124,99.97
1433,14124,14050.17,14124,99.89
1434,14124,14095.11,14124,99.97
1435,14124,14014.86,14124,99.95
1436,14124,13979.55,14124,99.91
1437,14124,14034.12,14124,99.93
1438,14124,14024.49,14124,99.97
1439,14124,14040.54,14124,99.91
1440,14124,14069.43,14124,99.93
1441,14124,14056.59,14124,100.0
1442,14124,13985.97,14124,99.97
1443,14124,13992.39,14124,99.95
1444,14124,13973.13,14124,99.91
1445,14124,13998.81,14124,100.0
1446,14124,14069.43,14124,99.93
1447,14124,14005.23,14124,99.87
1448,14124,14091.9,14124,99.83
